19:26:00,heat up leftovers,0
19:48:00,wash 2 dishes by hand,0
20:16:00,make soup,0
20:30:00,fry two eggs and eat them with toast,0
20:43:00,wash 3 dishes by hand,0
21:12:00,go to the toilet,0
21:18:00,use the computer (1 h),0
22:12:00,listen to music on compact hifi (2 h),1
00:16:00,exercise for 30 min on the treadmill,1
00:47:00,wash 1 dishes by hand,0
01:19:00,change decorations,0
03:06:00,go to the toilet,0
03:12:00,watch a movie for 1 h 30 min with home cinema system,0
04:57:00,use the computer (1 h),0
05:53:00,take a shower with hair washing (women) (20 min hair drying),0
06:59:00,eat breakfast (1 h),0
08:14:00,work at the office (09 h),0
15:52:00,go shopping for food in the supermarket (1_5 h),0
17:57:00,make frozen pizza and eat it,0
19:02:00,cook pasta and eat it,0
19:28:00,wash 2 dishes by hand,0
19:55:00,heat up leftovers,0
20:16:00,make soup,0
20:31:00,fry two eggs and eat them with toast,0
20:48:00,wash 4 dishes by hand,0
21:22:00,go to the toilet,0
21:27:00,listen to music on compact hifi (2 h),0
23:23:00,sleep bed 01 (10 h),0
07:59:00,get ready in the morning (women),0
08:18:00,exercise for 30 min on the treadmill,0
08:47:00,wash 2 dishes by hand,0
09:18:00,take a shower with hair washing (women) (20 min hair drying),0
10:16:00,eat breakfast (1 h),0
11:12:00,change decorations,0
13:06:00,wash 1 dishes by hand,0
13:40:00,go to the toilet,0
13:45:00,clean the bath,0
13:46:00,cook weekend lunch for the family,0
17:00:00,taking a vacation,0
09:11:00,get ready in the morning (women),0
09:31:00,exercise for 30 min on the treadmill,0
09:58:00,wash 1 dishes by hand,0
10:26:00,take a shower with hair washing (women) (20 min hair drying),0
11:30:00,eat breakfast (1 h),0
12:50:00,change decorations,0
14:50:00,do laundry at 30°C (by variable),0
15:03:00,take nap on the weekend (2 h),0
16:54:00,"run the dryer with wet laundry, only below 15°C (by variable)",0
17:12:00,go to the toilet,0
17:17:00,clean the bath,0
18:17:00,make frozen pizza and eat it,0
18:45:00,cook pasta and eat it,0
19:11:00,go to a dancing class,0
23:04:00,wash 3 dishes by hand,1
00:12:00,exercise for 30 min on the treadmill,1
00:44:00,change decorations,0
02:26:00,go to the toilet,0
02:31:00,watch a movie for 1 h 30 min with home cinema system,0
04:16:00,listen to music on compact hifi (2 h),0
06:13:00,eat breakfast (1 h),0
07:18:00,take a shower with hair washing (women) (20 min hair drying),0
08:14:00,work at the office (09 h),0
16:40:00,wash 1 dishes by hand,0
17:27:00,go shopping for food in the supermarket (1_5 h),0
19:26:00,make frozen pizza and eat it,0
20:25:00,cook pasta and eat it,0
20:51:00,heat up leftovers,0
21:06:00,wash 2 dishes by hand,0
21:35:00,go to the toilet,0
21:40:00,use the computer (1 h),0
22:39:00,sleep bed 01 (10 h),0
09:15:00,get ready in the morning (women),0
09:39:00,exercise for 30 min on the treadmill,0
10:07:00,take a shower with hair washing (women) (20 min hair drying),0
11:08:00,eat breakfast (1 h),0
12:19:00,change decorations,0
14:13:00,wash 1 dishes by hand,0
14:48:00,go to the toilet,0
14:53:00,take nap on the weekend (2 h),0
17:09:00,clean the bath,0
18:05:00,make frozen pizza and eat it,0
18:33:00,cook pasta and eat it,0
18:58:00,heat up leftovers,0
19:18:00,go to a dancing class,0
23:23:00,wash 3 dishes by hand,1
00:32:00,exercise for 30 min on the treadmill,1
01:05:00,change decorations,0
02:55:00,go to the toilet,0
03:00:00,watch a movie for 1 h 30 min with home cinema system,0
04:23:00,listen to music on compact hifi (2 h),0
06:27:00,eat breakfast (1 h),0
07:43:00,take a shower with hair washing (women) (20 min hair drying),0
08:53:00,work at the office (09 h),0
17:41:00,make frozen pizza and eat it,0
18:31:00,wash 1 dishes by hand,0
19:09:00,cook pasta and eat it,0
19:34:00,heat up leftovers,0
19:53:00,wash 2 dishes by hand,0
20:23:00,make soup,0
20:39:00,fry two eggs and eat them with toast,0
20:54:00,wash 3 dishes by hand,0
21:27:00,go to the toilet,0
21:32:00,use the computer (1 h),0
22:35:00,sleep bed 01 (10 h),0
08:09:00,get ready in the morning (women),0
08:29:00,exercise for 30 min on the treadmill,0
09:02:00,wash 2 dishes by hand,0
09:29:00,take a shower with hair washing (women) (20 min hair drying),0
10:26:00,eat breakfast (1 h),0
11:28:00,wash 1 dishes by hand,0
11:52:00,change decorations,0
13:51:00,cook weekend lunch for the family,0
16:29:00,take nap on the weekend (2 h),0
18:28:00,make frozen pizza and eat it,0
19:01:00,cook pasta and eat it,0
19:27:00,go to a dancing class,0
23:31:00,wash 3 dishes by hand,1
00:40:00,exercise for 30 min on the treadmill,1
01:10:00,change decorations,0
03:22:00,go to the toilet,0
03:28:00,watch a movie for 1 h 30 min with home cinema system,0
04:42:00,use the computer (1 h),0
05:44:00,take a shower with hair washing (women) (20 min hair drying),0
06:48:00,eat breakfast (1 h),0
07:55:00,work at the office (09 h),0
17:37:00,wash 1 dishes by hand,0
18:32:00,make frozen pizza and eat it,0
18:59:00,cook pasta and eat it,0
19:24:00,heat up leftovers,0
19:47:00,wash 2 dishes by hand,0
20:14:00,make soup,0
20:32:00,fry two eggs and eat them with toast,0
20:46:00,wash 3 dishes by hand,0
21:15:00,go to the toilet,0
21:21:00,listen to music on compact hifi (2 h),0
23:14:00,sleep bed 01 (10 h),0
